transaction_id,customer_id,flight_destination,flight_date,n_guests,booking_date,total_spend,flight_type
383,200,Domestic,2022-10-17,1,2022-10-04,3560.722043,One-way
384,200,Domestic,2022-12-16,6,2022-12-07,54746.65284,Round-Trip
385,201,Long Haul,2022-11-29,1,2022-09-28,15271.32795,One-way
386,201,Domestic,2022-06-06,1,2022-05-22,1078.557001,One-way
387,202,Short Haul,2022-12-08,3,2022-10-13,42006.44206,Round-Trip
388,202,Long Haul,2022-11-07,1,2022-09-14,30728.13071,Round-Trip
389,203,Domestic,2022-11-02,4,2022-10-12,6136.610245,Round-Trip
390,203,Domestic,2022-10-31,3,2022-10-17,1193.306708,One-way
391,204,Domestic,2022-11-13,5,2022-10-24,4183.326184,One-way
392,204,Short Haul,2022-04-30,3,2022-03-03,23646.19848,One-way
393,205,Domestic,2022-05-21,1,2022-05-08,3939.285968,One-way
394,205,Domestic,2022-11-14,3,2022-10-30,5499.253419,One-way
395,205,Domestic,2022-11-04,1,2022-10-14,2250.363488,Open Jaw
396,206,Long Haul,2022-05-15,1,2022-03-17,8134.670245,One-way
397,207,Domestic,2022-05-18,5,2022-05-03,4264.58692,Round-Trip
398,207,Domestic,2022-06-28,1,2022-06-13,4497.435051,One-way
399,208,Short Haul,2022-06-08,1,2022-04-03,10450.21116,One-way
400,209,Domestic,2022-11-28,2,2022-11-10,4309.618619,One-way
401,209,Domestic,2022-04-06,2,2022-03-15,5533.133742,Round-Trip
402,210,Short Haul,2022-11-23,3,2022-09-12,15155.24507,One-way
403,210,Long Haul,2022-11-09,4,2022-08-25,38361.23101,One-way
404,210,Domestic,2022-11-14,1,2022-10-31,1470.613948,One-way
405,210,Domestic,2022-11-16,4,2022-10-27,3345.571973,One-way
406,211,Long Haul,2022-11-25,3,2022-09-28,22816.73547,One-way
407,212,Domestic,2022-04-25,3,2022-04-08,6075.911985,One-way
408,212,Domestic,2022-05-03,3,2022-04-20,3823.086629,One-way
409,212,Short Haul,2022-05-22,1,2022-03-23,6804.583849,Round-Trip
410,213,Domestic,2022-11-06,3,2022-10-22,3156.602775,One-way
411,214,Domestic,2022-05-02,6,2022-04-19,4230.380441,Round-Trip
412,214,Domestic,2022-10-28,1,2022-10-16,1000,One-way
413,214,Domestic,2022-11-05,3,2022-10-24,3454.247799,Round-Trip
414,215,Long Haul,2022-12-13,2,2022-10-05,25450.362,One-way
415,216,Short Haul,2022-05-29,5,2022-04-12,33140.69414,One-way
416,217,Long Haul,2022-04-13,2,2022-02-14,31808.41463,Open Jaw
417,217,Domestic,2022-11-12,2,2022-10-28,3122.458798,One-way
418,217,Long Haul,2022-12-14,2,2022-10-24,40582.32329,Round-Trip
419,218,Short Haul,2022-12-08,5,2022-09-29,28561.50318,One-way
420,218,Domestic,2022-10-18,1,2022-10-06,5553.313267,Round-Trip
421,218,Long Haul,2022-05-16,1,2022-03-15,27112.89911,Round-Trip
422,219,Domestic,2022-01-02,3,2021-12-20,7525.792653,Round-Trip
423,219,Long Haul,2022-11-10,1,2022-09-13,8135.956502,One-way
424,219,Domestic,2022-05-09,1,2022-04-26,4136.482694,Round-Trip
425,220,Short Haul,2022-12-27,1,2022-10-28,13037.82408,Round-Trip
426,221,Long Haul,2022-11-13,3,2022-09-15,23344.24515,One-way
427,221,Short Haul,2022-06-01,1,2022-04-03,13654.42595,Round-Trip
428,221,Domestic,2022-11-02,1,2022-10-13,1000,One-way
429,222,Short Haul,2022-05-16,1,2022-03-17,9148.970527,Open Jaw
430,222,Domestic,2022-11-29,1,2022-11-10,4056.226848,One-way
431,222,Domestic,2022-11-27,3,2022-11-08,4168.719992,One-way
432,223,Domestic,2022-10-31,1,2022-10-20,1000,Round-Trip
433,223,Domestic,2022-12-09,2,2022-11-19,2798.102545,One-way
434,223,Short Haul,2022-11-14,1,2022-09-19,5583.239755,Round-Trip
435,224,Domestic,2022-04-26,1,2022-04-14,2572.561001,One-way
436,225,Short Haul,2022-10-29,1,2022-08-10,6676.800478,One-way
437,226,Domestic,2022-11-27,4,2022-11-08,5787.74596,One-way
438,226,Long Haul,2022-10-19,3,2022-08-22,45770.66492,Round-Trip
439,227,Long Haul,2022-04-26,4,2022-02-27,50715.91101,Round-Trip
440,227,Short Haul,2022-12-09,1,2022-10-26,18330.60958,Open Jaw
441,228,Domestic,2022-11-12,2,2022-10-29,8780.822005,Round-Trip
442,229,Domestic,2022-10-29,2,2022-10-12,6999.051972,Round-Trip
443,229,Long Haul,2022-12-14,3,2022-10-12,42584.02441,Round-Trip
444,230,Short Haul,2022-05-01,3,2022-03-08,18400.78938,Round-Trip
445,230,Long Haul,2022-11-17,1,2022-09-29,6411.096359,One-way
446,231,Short Haul,2022-11-05,1,2022-09-12,8929.532123,One-way
447,231,Domestic,2022-04-18,1,2022-04-04,4775.720483,Round-Trip
448,231,Domestic,2022-12-03,1,2022-11-19,3025.269605,Round-Trip
449,232,Short Haul,2022-10-28,1,2022-08-27,4565.725145,One-way
450,233,Short Haul,2022-10-28,1,2022-09-03,10041.82676,One-way
451,233,Domestic,2022-12-11,1,2022-11-24,3763.67129,One-way
452,234,Domestic,2022-05-10,1,2022-04-27,2360.165059,One-way
453,235,Domestic,2022-11-11,1,2022-10-30,1740.341649,One-way
454,235,Long Haul,2022-12-22,1,2022-10-14,19831.37568,Round-Trip
455,236,Domestic,2022-04-13,1,2022-03-29,2130.184425,Round-Trip
456,236,Short Haul,2022-04-20,1,2022-02-25,7386.911912,One-way
457,237,Short Haul,2022-04-30,3,2022-03-17,14109.05104,One-way
458,237,Short Haul,2022-11-22,2,2022-09-28,20877.65631,One-way
459,237,Domestic,2022-05-25,2,2022-05-14,8346.597363,Round-Trip
460,238,Domestic,2022-11-03,1,2022-10-19,5219.823187,Open Jaw
461,239,Long Haul,2022-05-22,4,2022-03-17,51818.27388,Round-Trip
462,239,Domestic,2022-05-09,1,2022-04-21,3272.579904,Round-Trip
463,240,Short Haul,2022-10-06,2,2022-08-12,11087.89671,One-way
464,240,Domestic,2022-05-05,1,2022-04-19,1864.225967,One-way
465,240,Domestic,2022-05-10,1,2022-04-29,1868.165878,One-way
466,241,Long Haul,2022-12-12,1,2022-10-12,13218.74968,One-way
467,242,Short Haul,2022-05-24,1,2022-03-31,17638.43691,Round-Trip
468,243,Domestic,2022-10-28,1,2022-10-13,1000,One-way
469,243,Domestic,2022-10-25,3,2022-10-13,10809.82664,One-way
470,243,Domestic,2022-10-26,3,2022-10-12,6860.575058,One-way
471,244,Short Haul,2022-06-03,1,2022-04-05,13857.2151,Round-Trip
472,244,Short Haul,2022-05-11,3,2022-03-06,11393.26379,One-way
473,244,Domestic,2022-10-31,3,2022-10-06,3044.425925,Round-Trip
474,244,Domestic,2022-11-05,3,2022-10-16,7710.709923,One-way
475,245,Domestic,2022-05-21,1,2022-05-06,2505.914647,Round-Trip
476,246,Short Haul,2022-05-01,7,2022-03-03,34546.10697,One-way
477,246,Domestic,2022-10-30,4,2022-10-09,4275.511424,One-way
478,247,Domestic,2022-11-12,3,2022-10-28,7791.841055,Round-Trip
479,247,Domestic,2022-05-02,2,2022-04-09,3025.544173,One-way
480,247,Long Haul,2022-06-04,2,2022-04-04,33421.50021,Round-Trip
481,248,Long Haul,2022-11-21,3,2022-09-20,37795.57183,One-way
482,249,Domestic,2022-11-05,1,2022-10-24,5071.113061,Round-Trip
483,249,Domestic,2022-05-14,1,2022-04-23,1542.152559,One-way
484,250,Short Haul,2022-11-09,1,2022-09-09,5761.325832,One-way
485,250,Domestic,2022-11-23,1,2022-11-07,1736.46938,Round-Trip
486,250,Domestic,2022-11-13,4,2022-11-01,5919.63631,One-way
487,251,Domestic,2022-11-24,1,2022-11-07,1000,One-way
488,251,Domestic,2022-04-28,1,2022-04-12,2752.677611,One-way
489,251,Short Haul,2022-12-13,5,2022-10-16,55641.83363,Round-Trip
490,251,Short Haul,2022-10-23,1,2022-08-28,7601.388593,One-way
491,252,Short Haul,2022-11-09,3,2022-09-08,20154.07677,One-way
492,253,Short Haul,2022-12-02,3,2022-10-07,8133.17411,One-way
493,253,Long Haul,2022-05-12,5,2022-03-12,28318.05951,One-way
494,254,Domestic,2022-11-11,1,2022-11-01,1239.943066,Round-Trip
495,254,Domestic,2022-11-05,3,2022-10-12,4612.043578,One-way
496,254,Short Haul,2022-11-04,1,2022-09-10,2383.512529,One-way
497,254,Short Haul,2022-10-15,1,2022-07-27,6061.66969,One-way
498,255,Short Haul,2022-10-16,1,2022-08-23,7188.916285,Round-Trip
499,255,Domestic,2022-07-01,1,2022-06-17,2444.570658,Round-Trip
500,255,Short Haul,2022-11-20,1,2022-09-29,8937.504135,One-way
501,255,Domestic,2022-05-13,1,2022-04-20,3696.739811,One-way
502,256,Domestic,2022-10-22,3,2022-10-14,5703.675589,One-way
503,257,Domestic,2022-11-25,1,2022-11-01,2134.256225,One-way
504,257,Long Haul,2022-05-04,1,2022-03-10,6488.978282,One-way
505,258,Domestic,2022-05-24,1,2022-05-06,7426.164229,Round-Trip
506,258,Long Haul,2022-04-28,1,2022-02-25,8525.258143,One-way
507,258,Domestic,2022-12-08,1,2022-11-23,1740.825274,One-way
508,258,Short Haul,2022-10-03,1,2022-07-31,3840.99835,One-way
509,258,Long Haul,2022-11-24,1,2022-09-26,9453.024614,One-way
510,259,Domestic,2022-11-10,3,2022-10-21,9795.917439,Round-Trip
511,260,Domestic,2022-12-03,1,2022-11-19,7763.962028,Round-Trip
512,260,Long Haul,2022-06-04,4,2022-04-04,32550.18877,One-way
513,260,Long Haul,2022-05-06,1,2022-03-04,13116.31444,One-way
514,260,Short Haul,2022-11-01,1,2022-09-05,7250.178836,One-way
515,261,Domestic,2022-04-24,1,2022-04-08,2103.751825,One-way
516,261,Long Haul,2022-06-07,3,2022-04-11,80328.47701,Open Jaw
517,262,Long Haul,2022-12-07,4,2022-10-05,58240.05304,Open Jaw
518,263,Domestic,2022-10-08,3,2022-09-22,4928.019551,One-way
519,263,Domestic,2022-11-07,5,2022-10-24,8727.543145,One-way
520,264,Long Haul,2022-09-19,1,2022-08-03,9409.286438,One-way
521,264,Domestic,2022-05-24,1,2022-05-09,3518.486727,One-way
522,264,Short Haul,2022-05-08,7,2022-03-02,45379.64993,Round-Trip
523,265,Long Haul,2022-10-30,1,2022-08-30,16812.85625,Round-Trip
524,266,Domestic,2022-11-06,8,2022-10-23,3110.964633,One-way
525,266,Short Haul,2022-10-28,3,2022-08-28,24848.39251,Round-Trip
526,267,Domestic,2022-05-30,1,2022-05-13,2369.858261,One-way
527,268,Long Haul,2022-10-19,1,2022-08-23,9140.983269,One-way
528,268,Long Haul,2022-05-16,1,2022-03-04,11910.25466,One-way
529,269,Long Haul,2022-10-16,6,2022-07-29,128089.0071,Round-Trip
530,270,Long Haul,2022-12-15,1,2022-10-07,17420.49799,Round-Trip
531,271,Short Haul,2022-05-26,1,2022-03-22,8177.915703,Open Jaw
532,271,Short Haul,2022-05-14,1,2022-03-21,13717.78769,Open Jaw
533,272,Short Haul,2022-04-21,4,2022-02-11,16966.97318,One-way
534,272,Short Haul,2022-12-24,2,2022-10-17,9721.941729,One-way
535,273,Long Haul,2022-04-16,4,2022-02-21,33297.27652,One-way
536,274,Long Haul,2022-12-03,3,2022-10-12,31548.46737,One-way
537,274,Domestic,2022-06-12,5,2022-05-28,10111.22975,One-way
538,274,Long Haul,2022-05-04,2,2022-03-10,44480.1417,Round-Trip
539,274,Domestic,2022-04-28,4,2022-04-14,2562.921009,One-way
540,275,Domestic,2022-05-27,1,2022-05-19,1000,One-way
541,275,Domestic,2022-11-15,1,2022-11-05,2857.554109,Round-Trip
542,276,Domestic,2022-11-13,4,2022-10-27,39256.66488,Round-Trip
543,276,Long Haul,2022-11-27,3,2022-09-19,29724.01545,One-way
544,276,Long Haul,2022-10-22,3,2022-08-31,24407.21997,One-way
545,276,Long Haul,2022-11-09,4,2022-08-30,26307.40027,One-way
546,277,Domestic,2022-06-09,1,2022-05-25,1000,One-way
547,277,Domestic,2022-12-12,2,2022-11-21,11544.27755,Round-Trip
548,277,Domestic,2022-12-01,2,2022-11-22,8656.233099,One-way
549,278,Domestic,2022-12-05,4,2022-11-17,5083.491961,One-way
550,279,Domestic,2022-06-15,5,2022-06-03,2847.563504,One-way
551,280,Domestic,2022-11-23,3,2022-11-08,4113.45983,One-way
552,280,Domestic,2022-12-15,1,2022-12-01,6782.336887,Round-Trip
553,281,Domestic,2022-10-25,1,2022-10-15,1895.299213,One-way
554,282,Domestic,2022-11-05,2,2022-10-11,3930.755055,One-way
555,283,Domestic,2022-11-13,1,2022-10-29,3632.885991,Round-Trip
556,283,Domestic,2022-04-03,1,2022-03-18,6607.163037,Round-Trip
557,283,Domestic,2022-11-07,1,2022-10-18,3390.767856,One-way
558,284,Long Haul,2022-05-01,1,2022-03-15,24568.26406,Round-Trip
559,284,Domestic,2022-11-29,1,2022-11-09,1208.562946,Round-Trip
560,284,Domestic,2022-05-08,1,2022-04-20,1352.479778,One-way
561,284,Domestic,2022-06-29,1,2022-06-20,1000,One-way
562,285,Long Haul,2022-10-09,4,2022-08-03,56296.05098,Round-Trip
563,286,Domestic,2022-05-21,1,2022-05-14,6592.525417,Round-Trip
564,286,Short Haul,2022-05-18,5,2022-03-11,20115.74099,One-way
565,287,Domestic,2022-11-22,3,2022-11-09,2808.412703,One-way
566,287,Domestic,2022-10-29,2,2022-10-15,5115.345588,Open Jaw
567,287,Long Haul,2022-12-05,2,2022-10-11,32678.58169,Round-Trip
568,288,Long Haul,2022-06-02,1,2022-03-28,6257.921812,One-way
569,288,Domestic,2022-11-11,1,2022-10-25,2425.030675,One-way
570,288,Domestic,2022-11-19,1,2022-11-02,4329.607993,Round-Trip
571,289,Domestic,2022-05-26,1,2022-05-18,2408.365103,One-way
572,289,Short Haul,2022-04-14,3,2022-02-22,32755.28929,Round-Trip
573,290,Short Haul,2022-11-02,1,2022-09-03,11711.67233,Open Jaw
574,291,Domestic,2022-12-04,2,2022-11-23,6116.305096,One-way
575,291,Short Haul,2022-10-01,3,2022-07-31,29130.11384,Round-Trip
576,292,Short Haul,2022-10-22,5,2022-08-20,21482.19101,One-way
577,292,Domestic,2022-11-22,3,2022-11-07,13436.48408,Round-Trip
578,293,Domestic,2022-04-16,2,2022-04-07,10089.92168,Round-Trip
579,293,Domestic,2022-11-19,3,2022-11-03,3274.893185,One-way
580,294,Domestic,2022-11-18,3,2022-11-05,2128.660467,One-way
581,294,Domestic,2022-12-05,4,2022-11-15,1461.929307,One-way
582,294,Short Haul,2022-12-02,3,2022-09-28,28539.44949,One-way
583,295,Long Haul,2022-11-12,3,2022-08-30,24050.14976,One-way
584,296,Domestic,2022-10-27,1,2022-10-14,2756.907247,One-way
585,296,Domestic,2022-06-26,1,2022-06-13,1881.16269,One-way
586,297,Short Haul,2022-05-13,4,2022-03-11,18447.9039,One-way
587,297,Short Haul,2022-05-03,1,2022-03-12,8383.659621,Round-Trip
588,298,Short Haul,2022-11-26,1,2022-10-01,6675.122843,One-way
589,298,Domestic,2022-11-03,1,2022-10-19,1000,One-way
590,298,Domestic,2022-10-27,1,2022-10-08,6849.24191,Open Jaw
591,299,Domestic,2022-01-06,3,2021-12-27,9999.159809,One-way
592,299,Domestic,2022-11-06,1,2022-10-23,1089.937202,One-way
593,300,Domestic,2022-05-28,2,2022-05-14,1809.125443,One-way
594,301,Domestic,2022-05-09,2,2022-05-02,3235.413043,One-way
595,301,Domestic,2022-06-03,3,2022-05-13,7503.753279,One-way
596,302,Domestic,2022-11-22,1,2022-11-04,2233.740356,One-way
597,302,Domestic,2022-12-10,4,2022-11-22,7269.156666,Round-Trip
598,302,Domestic,2022-10-13,4,2022-09-26,4974.321393,Round-Trip
599,303,Short Haul,2022-05-03,2,2022-02-22,26241.33267,Open Jaw
600,303,Domestic,2022-04-26,3,2022-04-17,4609.95297,One-way
601,304,Domestic,2022-12-01,1,2022-11-16,1491.34449,One-way
602,305,Long Haul,2022-11-11,1,2022-09-11,4406.221442,One-way
603,306,Domestic,2022-10-28,1,2022-10-16,2871.46415,Round-Trip
604,307,Long Haul,2022-06-10,3,2022-03-28,42733.70234,Round-Trip
605,308,Short Haul,2022-05-14,3,2022-03-03,22371.14453,One-way
606,308,Long Haul,2022-11-11,1,2022-09-05,22289.57433,Round-Trip
607,309,Domestic,2022-05-24,4,2022-05-07,9909.150693,One-way
608,309,Short Haul,2022-11-02,6,2022-08-25,27074.14615,One-way
609,310,Domestic,2022-05-14,1,2022-05-01,2669.622426,One-way
610,310,Domestic,2022-11-28,3,2022-11-15,7591.593029,One-way
611,310,Domestic,2022-11-18,1,2022-11-02,3125.739005,One-way
612,310,Short Haul,2022-11-26,2,2022-09-28,13002.13472,One-way
613,311,Domestic,2022-10-17,3,2022-10-04,23030.30267,Open Jaw
614,311,Domestic,2022-12-17,3,2022-12-07,5045.737919,One-way
615,312,Domestic,2022-11-06,1,2022-10-20,1609.214537,One-way
616,312,Short Haul,2022-12-05,1,2022-10-20,15668.34129,Round-Trip
617,313,Long Haul,2022-11-18,1,2022-09-21,9062.569841,One-way
618,314,Long Haul,2022-05-31,4,2022-03-26,63601.72716,Round-Trip
619,314,Domestic,2022-05-07,1,2022-04-17,1000,One-way
620,314,Short Haul,2022-05-01,3,2022-03-06,25133.23713,One-way
621,315,Domestic,2022-11-21,2,2022-11-09,1887.57838,One-way
622,315,Short Haul,2022-11-04,1,2022-09-06,9031.787086,One-way
623,316,Domestic,2022-11-23,1,2022-11-14,2588.886039,One-way
624,317,Domestic,2022-11-13,1,2022-10-24,1094.484319,Round-Trip
625,318,Long Haul,2022-05-21,3,2022-03-20,75676.02076,Round-Trip
626,318,Long Haul,2022-11-25,5,2022-09-18,66409.69728,One-way
627,319,Short Haul,2022-11-12,3,2022-09-15,23758.37956,One-way
628,319,Short Haul,2022-11-24,1,2022-09-27,12215.75274,Round-Trip
629,319,Long Haul,2022-12-13,1,2022-10-18,14925.40893,Open Jaw
630,320,Domestic,2022-11-08,1,2022-10-27,2632.186226,One-way
631,320,Domestic,2022-12-01,1,2022-11-17,3793.075008,One-way
632,320,Short Haul,2022-10-09,1,2022-08-02,6711.820072,One-way
633,320,Domestic,2022-05-01,3,2022-04-11,4703.727532,One-way
634,320,Domestic,2022-05-19,1,2022-04-28,5513.135888,Round-Trip
635,321,Short Haul,2022-05-10,3,2022-03-08,57257.48174,Open Jaw
636,322,Domestic,2022-12-01,4,2022-11-11,8446.937302,One-way
637,322,Short Haul,2022-11-17,4,2022-09-25,20148.60557,One-way
638,322,Short Haul,2022-11-03,2,2022-09-03,20600.81342,Open Jaw
639,323,Long Haul,2022-10-24,3,2022-08-23,69791.46817,Round-Trip
640,323,Short Haul,2022-11-16,3,2022-09-20,38433.63633,Open Jaw
641,323,Short Haul,2022-11-27,1,2022-09-29,5910.132749,One-way
642,323,Long Haul,2022-12-06,3,2022-10-18,55159.64993,One-way
643,324,Long Haul,2022-05-30,2,2022-04-01,14937.89847,One-way
644,324,Long Haul,2022-10-25,7,2022-08-31,90705.38445,One-way
645,325,Domestic,2022-05-01,2,2022-04-16,6545.73181,One-way
646,325,Domestic,2022-10-27,5,2022-10-16,7651.035773,One-way
647,325,Domestic,2022-05-08,3,2022-04-20,4956.468015,One-way
648,326,Short Haul,2022-06-06,1,2022-04-09,6745.269886,One-way
649,326,Domestic,2022-11-07,3,2022-10-26,10016.30042,Round-Trip
650,327,Domestic,2022-10-28,4,2022-10-12,2946.290082,One-way
651,328,Domestic,2022-09-22,3,2022-09-10,6254.846166,One-way
652,328,Short Haul,2022-11-30,1,2022-10-05,9077.67176,Round-Trip
653,328,Domestic,2022-10-31,1,2022-10-17,3732.937168,Round-Trip
654,329,Short Haul,2022-10-28,4,2022-08-28,24076.91017,One-way
655,330,Domestic,2022-12-03,1,2022-11-22,2732.726339,Round-Trip
656,330,Domestic,2022-06-07,1,2022-05-20,2461.201333,One-way
657,330,Long Haul,2022-06-03,1,2022-04-05,11688.10109,One-way
658,331,Long Haul,2022-11-30,3,2022-09-26,39009.02741,One-way
659,331,Short Haul,2022-05-29,5,2022-03-26,56098.69867,Round-Trip
660,331,Domestic,2022-11-27,5,2022-11-06,16642.82649,One-way
661,332,Domestic,2022-04-30,2,2022-04-14,5438.831445,One-way
662,332,Long Haul,2022-12-07,5,2022-09-28,65215.41302,One-way
663,333,Domestic,2022-11-03,1,2022-10-20,3075.33416,Round-Trip
664,334,Domestic,2022-04-17,1,2022-03-29,8406.532794,Round-Trip
665,335,Short Haul,2022-10-19,1,2022-09-05,3504.688319,One-way
666,335,Short Haul,2022-04-10,1,2022-02-06,14287.32368,One-way
667,335,Short Haul,2022-11-28,1,2022-09-18,6196.306283,One-way
668,335,Domestic,2022-11-21,1,2022-11-06,2655.473426,Round-Trip
669,335,Domestic,2022-11-30,1,2022-11-15,1797.319718,Round-Trip
670,336,Domestic,2022-05-17,5,2022-05-08,10435.05839,One-way
671,337,Domestic,2022-10-03,5,2022-09-23,15561.23476,Round-Trip
672,337,Domestic,2022-06-10,1,2022-05-29,2069.721322,One-way
673,337,Long Haul,2022-04-29,3,2022-03-02,34262.83428,One-way
674,338,Domestic,2022-06-06,3,2022-05-19,9165.875864,Round-Trip
675,338,Long Haul,2022-12-23,1,2022-10-21,10682.66985,One-way
676,338,Domestic,2022-11-25,1,2022-11-11,3976.598909,One-way
677,338,Domestic,2022-04-23,1,2022-04-01,2936.470584,One-way
678,339,Short Haul,2022-04-27,1,2022-02-23,10779.10123,Round-Trip
679,339,Domestic,2022-11-20,4,2022-11-09,19072.57395,Round-Trip
680,340,Short Haul,2022-11-17,2,2022-10-02,12797.19003,One-way
681,340,Domestic,2022-05-24,2,2022-05-07,5248.561161,Round-Trip
682,341,Short Haul,2022-04-21,3,2022-02-16,42342.04309,Round-Trip
683,342,Domestic,2022-11-11,3,2022-10-27,8730.200682,One-way
684,343,Short Haul,2022-05-26,2,2022-03-26,11776.73356,One-way
685,343,Long Haul,2022-11-19,3,2022-09-20,23117.64121,One-way
686,344,Domestic,2022-11-05,1,2022-10-25,1828.532182,One-way
687,345,Short Haul,2022-12-03,1,2022-10-09,14360.50975,Round-Trip
688,346,Domestic,2022-12-04,1,2022-11-26,1359.920066,One-way
689,346,Long Haul,2022-05-23,3,2022-03-15,56945.68526,Round-Trip
690,346,Short Haul,2022-05-29,1,2022-04-04,6066.198297,One-way
691,346,Domestic,2022-11-07,1,2022-10-30,6030.934184,Round-Trip
692,347,Domestic,2022-04-13,2,2022-03-29,4962.895342,One-way
693,348,Domestic,2022-06-03,1,2022-05-19,4234.020231,One-way
694,349,Domestic,2022-10-19,1,2022-09-29,2111.190586,One-way
695,349,Domestic,2022-07-15,6,2022-07-05,7444.929783,One-way
696,349,Domestic,2022-06-03,1,2022-05-20,1000,One-way
697,349,Long Haul,2022-11-08,1,2022-09-06,12189.19437,One-way
698,350,Short Haul,2022-10-22,1,2022-08-27,2536.119466,One-way
699,350,Domestic,2022-11-12,1,2022-10-27,3170.059716,One-way
700,350,Domestic,2022-05-10,1,2022-04-22,1000,One-way
701,351,Domestic,2022-10-22,2,2022-10-10,3541.922206,One-way
702,352,Domestic,2022-05-26,1,2022-05-06,1351.878151,One-way
703,352,Domestic,2022-11-22,1,2022-11-09,3241.907033,Round-Trip
704,352,Long Haul,2022-11-15,1,2022-09-22,11867.28196,One-way
705,352,Long Haul,2022-12-11,1,2022-10-04,6084.501276,One-way
706,353,Long Haul,2022-06-15,3,2022-04-21,77176.76444,Round-Trip
707,353,Short Haul,2022-11-13,4,2022-09-24,39361.19596,One-way
708,354,Domestic,2022-04-28,3,2022-04-15,21643.45461,Round-Trip
709,355,Domestic,2022-11-11,3,2022-10-25,5574.15047,One-way
710,355,Domestic,2022-10-26,6,2022-10-17,12072.79216,One-way
711,355,Long Haul,2022-05-26,4,2022-03-26,54308.16972,Round-Trip
712,355,Domestic,2022-10-31,3,2022-10-18,4227.168775,Round-Trip
713,356,Short Haul,2022-06-01,1,2022-03-28,11396.7595,Open Jaw
714,356,Domestic,2022-11-23,1,2022-11-03,1617.135046,One-way
715,357,Domestic,2022-05-22,4,2022-05-06,4430.950447,One-way
716,358,Domestic,2022-11-12,1,2022-11-03,1054.193905,Round-Trip
